customer_id,order_id,Category,Dispatch Date,Delivered Date,Tracking Link,return_date,return_mode,return_reason,return_status,return_mode,refund_amount,AWB Number,Courier Partner,Tracking Link,Type of Return,Suborder Number Masked
7648,ORD00603,"Cups, Mugs & Saucers",04-11-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00693054326&searchBy=referenceNumber,2025-10-03,Pickup,Wrong Item,Rejected,Pickup,1101,M00693054326,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00693054326&searchBy=referenceNumber,Courier Return (RTO),8356916879648****
4533,ORD00604,Jars & Containers,28-10-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00679512202&searchBy=referenceNumber,2024-12-01,Drop-off,Changed Mind,Approved,Drop-off,877,M00679512202,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512202&searchBy=referenceNumber,Courier Return (RTO),8076265433700****
5020,ORD00605,"Cups, Mugs & Saucers",05-11-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00695113164&searchBy=referenceNumber,2024-06-04,Pickup,Size Issue,Approved,Pickup,706,M00695113164,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00695113164&searchBy=referenceNumber,Courier Return (RTO),8482177792395****
1982,ORD00606,"Cups, Mugs & Saucers",30-10-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00685280881&searchBy=referenceNumber,2025-08-16,Pickup,Size Issue,Approved,Pickup,132,M00685280881,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280881&searchBy=referenceNumber,Courier Return (RTO),8211253551183****
9026,ORD00607,"Cups, Mugs & Saucers",02-11-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00689222747&searchBy=referenceNumber,2025-04-06,Pickup,Defective,Rejected,Pickup,1326,M00689222747,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689222747&searchBy=referenceNumber,Courier Return (RTO),8267739943245****
3369,ORD00608,Jars & Containers,02-11-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00689222765&searchBy=referenceNumber,2024-08-26,Drop-off,Size Issue,Approved,Drop-off,1256,M00689222765,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689222765&searchBy=referenceNumber,Courier Return (RTO),8270394160051****
2288,ORD00609,"Cups, Mugs & Saucers",30-10-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00685280861&searchBy=referenceNumber,2025-09-17,Pickup,Defective,Rejected,Pickup,1287,M00685280861,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280861&searchBy=referenceNumber,Courier Return (RTO),8199421251780****
8073,ORD00610,"Cups, Mugs & Saucers",02-11-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00689448083&searchBy=referenceNumber,2024-11-26,Pickup,Size Issue,Pending,Pickup,1567,M00689448083,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689448083&searchBy=referenceNumber,Courier Return (RTO),8292764131433****
2790,ORD00611,"Cups, Mugs & Saucers",30-10-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00685280897&searchBy=referenceNumber,2024-04-07,Drop-off,Defective,Pending,Drop-off,331,M00685280897,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280897&searchBy=referenceNumber,Courier Return (RTO),8244522211363****
9492,ORD00612,Jars & Containers,28-10-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00681147682&searchBy=referenceNumber,2024-07-17,Pickup,Changed Mind,Rejected,Pickup,944,M00681147682,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00681147682&searchBy=referenceNumber,Courier Return (RTO),8119386661052****
8848,ORD00613,"Cups, Mugs & Saucers",31-10-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00687584823&searchBy=referenceNumber,2025-04-29,Pickup,Defective,Pending,Pickup,1105,M00687584823,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00687584823&searchBy=referenceNumber,Courier Return (RTO),8210291457223****
8902,ORD00614,"Cups, Mugs & Saucers",28-10-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00679512203&searchBy=referenceNumber,2024-10-08,Drop-off,Size Issue,Pending,Drop-off,1990,M00679512203,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512203&searchBy=referenceNumber,Courier Return (RTO),8103444362978****
5938,ORD00615,"Cups, Mugs & Saucers",28-10-2024,18-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00679512164&searchBy=referenceNumber,2024-10-29,Pickup,Wrong Item,Rejected,Pickup,410,M00679512164,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512164&searchBy=referenceNumber,Courier Return (RTO),8096959669389****
2788,ORD00616,"Cups, Mugs & Saucers",08-11-2024,16-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00699948952&searchBy=referenceNumber,2024-01-19,Pickup,Defective,Approved,Pickup,1561,M00699948952,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00699948952&searchBy=referenceNumber,Courier Return (RTO),8451157283269****
6014,ORD00617,"Cups, Mugs & Saucers",05-11-2024,16-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00695113070&searchBy=referenceNumber,2024-04-20,Drop-off,Wrong Item,Pending,Drop-off,1635,M00695113070,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00695113070&searchBy=referenceNumber,Courier Return (RTO),8455002101082****
5955,ORD00618,"Cups, Mugs & Saucers",30-10-2024,16-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00685280880&searchBy=referenceNumber,2024-03-23,Drop-off,Wrong Item,Rejected,Drop-off,809,M00685280880,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280880&searchBy=referenceNumber,Courier Return (RTO),8232593860406****
3592,ORD00619,"Cups, Mugs & Saucers",30-10-2024,16-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00685280872&searchBy=referenceNumber,2025-04-29,Drop-off,Size Issue,Approved,Drop-off,1126,M00685280872,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280872&searchBy=referenceNumber,Courier Return (RTO),8231018427946****
6558,ORD00620,"Cups, Mugs & Saucers",28-10-2024,16-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00681147681&searchBy=referenceNumber,2024-06-13,Pickup,Changed Mind,Pending,Pickup,1627,M00681147681,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00681147681&searchBy=referenceNumber,Courier Return (RTO),8137102271775****
3335,ORD00621,"Cups, Mugs & Saucers",28-10-2024,16-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00681147691&searchBy=referenceNumber,2025-04-14,Drop-off,Wrong Item,Approved,Drop-off,137,M00681147691,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00681147691&searchBy=referenceNumber,Courier Return (RTO),8139903650810****
4450,ORD00622,"Cups, Mugs & Saucers",24-10-2024,16-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00669600772&searchBy=referenceNumber,2024-03-28,Drop-off,Size Issue,Approved,Drop-off,1314,M00669600772,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600772&searchBy=referenceNumber,Courier Return (RTO),8032533895366****
5039,ORD00623,"Cups, Mugs & Saucers",06-11-2024,15-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00696711737&searchBy=referenceNumber,2024-07-08,Pickup,Changed Mind,Rejected,Pickup,1735,M00696711737,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00696711737&searchBy=referenceNumber,Courier Return (RTO),8522405860340****
9711,ORD00624,Jars & Containers,28-10-2024,15-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00679512253&searchBy=referenceNumber,2024-07-13,Drop-off,Wrong Item,Rejected,Drop-off,1238,M00679512253,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512253&searchBy=referenceNumber,Courier Return (RTO),8129177950904****
7981,ORD00625,"Cups, Mugs & Saucers",28-10-2024,15-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00681147706&searchBy=referenceNumber,2024-11-01,Pickup,Wrong Item,Rejected,Pickup,1964,M00681147706,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00681147706&searchBy=referenceNumber,Courier Return (RTO),8142764804787****
2325,ORD00626,"Cups, Mugs & Saucers",30-10-2024,15-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00685280889&searchBy=referenceNumber,2024-02-20,Drop-off,Changed Mind,Approved,Drop-off,1324,M00685280889,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280889&searchBy=referenceNumber,Courier Return (RTO),8229796273611****
2837,ORD00627,"Cups, Mugs & Saucers",31-10-2024,15-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00687584841&searchBy=referenceNumber,2025-08-05,Pickup,Changed Mind,Rejected,Pickup,1252,M00687584841,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00687584841&searchBy=referenceNumber,Courier Return (RTO),8200564897191****
8408,ORD00628,"Cups, Mugs & Saucers",28-10-2024,15-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00681147693&searchBy=referenceNumber,2024-12-25,Pickup,Defective,Pending,Pickup,941,M00681147693,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00681147693&searchBy=referenceNumber,Courier Return (RTO),8125523939624****
7367,ORD00629,"Cups, Mugs & Saucers",30-10-2024,15-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00685280867&searchBy=referenceNumber,2025-10-23,Drop-off,Size Issue,Rejected,Drop-off,630,M00685280867,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280867&searchBy=referenceNumber,Courier Return (RTO),8232273982745****
2148,ORD00630,"Cups, Mugs & Saucers",02-11-2024,14-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00689222754&searchBy=referenceNumber,2024-04-11,Pickup,Defective,Pending,Pickup,1436,M00689222754,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689222754&searchBy=referenceNumber,Courier Return (RTO),8282069940147****
4832,ORD00631,"Cups, Mugs & Saucers",30-10-2024,14-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00685280882&searchBy=referenceNumber,2024-03-22,Pickup,Size Issue,Approved,Pickup,1896,M00685280882,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280882&searchBy=referenceNumber,Courier Return (RTO),8235185301055****
4802,ORD00632,"Cups, Mugs & Saucers",30-10-2024,14-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00685280875&searchBy=referenceNumber,2024-04-18,Pickup,Wrong Item,Approved,Pickup,1390,M00685280875,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00685280875&searchBy=referenceNumber,Courier Return (RTO),8203378112094****
9407,ORD00633,"Cups, Mugs & Saucers",31-10-2024,14-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00687584843&searchBy=referenceNumber,2025-06-03,Pickup,Size Issue,Pending,Pickup,140,M00687584843,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00687584843&searchBy=referenceNumber,Courier Return (RTO),8212070144423****
3522,ORD00634,"Cups, Mugs & Saucers",28-10-2024,14-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00679512192&searchBy=referenceNumber,2024-05-03,Pickup,Wrong Item,Approved,Pickup,1143,M00679512192,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512192&searchBy=referenceNumber,Courier Return (RTO),8102240540498****
3155,ORD00635,"Cups, Mugs & Saucers",24-10-2024,14-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00669600778&searchBy=referenceNumber,2024-11-04,Drop-off,Size Issue,Rejected,Drop-off,1106,M00669600778,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600778&searchBy=referenceNumber,Courier Return (RTO),8031616005850****
5636,ORD00636,"Cups, Mugs & Saucers",31-10-2024,13-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00687584838&searchBy=referenceNumber,2025-05-19,Drop-off,Defective,Rejected,Drop-off,983,M00687584838,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00687584838&searchBy=referenceNumber,Courier Return (RTO),8234628274556****
5435,ORD00637,"Cups, Mugs & Saucers",02-11-2024,13-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00689222749&searchBy=referenceNumber,2025-06-27,Pickup,Wrong Item,Pending,Pickup,1155,M00689222749,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689222749&searchBy=referenceNumber,Courier Return (RTO),8275662782137****
6652,ORD00638,"Cups, Mugs & Saucers",28-10-2024,13-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00679512191&searchBy=referenceNumber,2026-02-03,Pickup,Wrong Item,Rejected,Pickup,150,M00679512191,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512191&searchBy=referenceNumber,Courier Return (RTO),8083022705289****
1687,ORD00639,Jars & Containers,24-10-2024,13-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00669600771&searchBy=referenceNumber,2025-06-04,Drop-off,Changed Mind,Pending,Drop-off,1829,M00669600771,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600771&searchBy=referenceNumber,Courier Return (RTO),8034077763712****
2272,ORD00640,"Cups, Mugs & Saucers",29-10-2024,13-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00683285708&searchBy=referenceNumber,2025-04-19,Drop-off,Size Issue,Rejected,Drop-off,1565,M00683285708,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00683285708&searchBy=referenceNumber,Courier Return (RTO),8235788008422****
5495,ORD00641,"Cups, Mugs & Saucers",04-11-2024,12-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00693054363&searchBy=referenceNumber,2025-10-01,Pickup,Defective,Rejected,Pickup,1105,M00693054363,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00693054363&searchBy=referenceNumber,Courier Return (RTO),8412971693636****
3186,ORD00642,"Cups, Mugs & Saucers",02-11-2024,12-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00689448098&searchBy=referenceNumber,2024-11-07,Pickup,Defective,Rejected,Pickup,996,M00689448098,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00689448098&searchBy=referenceNumber,Courier Return (RTO),8322965336961****
5703,ORD00643,"Cups, Mugs & Saucers",29-10-2024,12-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00683285721&searchBy=referenceNumber,2024-09-07,Drop-off,Changed Mind,Rejected,Drop-off,1723,M00683285721,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00683285721&searchBy=referenceNumber,Courier Return (RTO),8180395815016****
8153,ORD00644,"Cups, Mugs & Saucers",19-10-2024,11-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00655544605&searchBy=referenceNumber,2025-04-12,Pickup,Size Issue,Rejected,Pickup,204,M00655544605,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544605&searchBy=referenceNumber,Courier Return (RTO),7872207488514****
7893,ORD00645,Jars & Containers,29-10-2024,11-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00683285738&searchBy=referenceNumber,2024-08-10,Pickup,Size Issue,Rejected,Pickup,1116,M00683285738,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00683285738&searchBy=referenceNumber,Courier Return (RTO),8166499371201****
4090,ORD00646,"Cups, Mugs & Saucers",24-10-2024,11-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00669600738&searchBy=referenceNumber,2026-01-03,Pickup,Size Issue,Pending,Pickup,105,M00669600738,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600738&searchBy=referenceNumber,Courier Return (RTO),8011450575486****
3872,ORD00647,"Cups, Mugs & Saucers",24-10-2024,11-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00669600754&searchBy=referenceNumber,2024-03-11,Pickup,Wrong Item,Pending,Pickup,1221,M00669600754,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600754&searchBy=referenceNumber,Courier Return (RTO),8022822262896****
6267,ORD00648,Jars & Containers,20-10-2024,11-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00658876838&searchBy=referenceNumber,2024-01-31,Pickup,Size Issue,Pending,Pickup,1009,M00658876838,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876838&searchBy=referenceNumber,Courier Return (RTO),7916298832302****
9291,ORD00649,"Cups, Mugs & Saucers",24-10-2024,09-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00669600759&searchBy=referenceNumber,2025-09-19,Pickup,Size Issue,Approved,Pickup,1397,M00669600759,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600759&searchBy=referenceNumber,Courier Return (RTO),8024237103605****
5498,ORD00650,"Cups, Mugs & Saucers",20-10-2024,09-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00658876841&searchBy=referenceNumber,2025-02-05,Pickup,Wrong Item,Approved,Pickup,676,M00658876841,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876841&searchBy=referenceNumber,Courier Return (RTO),7916835917161****
9091,ORD00651,"Cups, Mugs & Saucers",20-10-2024,09-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00658876829&searchBy=referenceNumber,2025-01-23,Drop-off,Wrong Item,Rejected,Drop-off,1484,M00658876829,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876829&searchBy=referenceNumber,Courier Return (RTO),7918060868954****
8311,ORD00652,"Cups, Mugs & Saucers",24-10-2024,08-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00669600753&searchBy=referenceNumber,2024-09-07,Pickup,Defective,Approved,Pickup,1445,M00669600753,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600753&searchBy=referenceNumber,Courier Return (RTO),8022795835845****
4730,ORD00653,"Cups, Mugs & Saucers",24-10-2024,08-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00669600758&searchBy=referenceNumber,2024-03-24,Drop-off,Size Issue,Approved,Drop-off,1785,M00669600758,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600758&searchBy=referenceNumber,Courier Return (RTO),8028656531373****
8883,ORD00654,"Cups, Mugs & Saucers",19-10-2024,08-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00655544576&searchBy=referenceNumber,2024-04-11,Drop-off,Defective,Approved,Drop-off,1150,M00655544576,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544576&searchBy=referenceNumber,Courier Return (RTO),7869481436280****
7316,ORD00655,"Cups, Mugs & Saucers",19-10-2024,08-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00655544583&searchBy=referenceNumber,2024-10-28,Drop-off,Size Issue,Approved,Drop-off,738,M00655544583,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544583&searchBy=referenceNumber,Courier Return (RTO),7874658566143****
4359,ORD00656,"Cups, Mugs & Saucers",20-10-2024,08-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00658876827&searchBy=referenceNumber,2024-10-16,Pickup,Size Issue,Approved,Pickup,305,M00658876827,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876827&searchBy=referenceNumber,Courier Return (RTO),7917314556835****
6692,ORD00657,"Cups, Mugs & Saucers",20-10-2024,07-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00658876816&searchBy=referenceNumber,2025-11-06,Pickup,Defective,Approved,Pickup,153,M00658876816,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876816&searchBy=referenceNumber,Courier Return (RTO),7905037193916****
3116,ORD00658,"Cups, Mugs & Saucers",17-10-2024,07-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00650365076&searchBy=referenceNumber,2024-09-02,Drop-off,Wrong Item,Rejected,Drop-off,1619,M00650365076,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00650365076&searchBy=referenceNumber,Courier Return (RTO),7818723694581****
6022,ORD00659,"Cups, Mugs & Saucers",06-10-2024,07-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00623763337&searchBy=referenceNumber,2024-04-23,Pickup,Defective,Approved,Pickup,1772,M00623763337,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00623763337&searchBy=referenceNumber,Courier Return (RTO),7402319872700****
3978,ORD00660,"Cups, Mugs & Saucers",28-10-2024,06-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00679512154&searchBy=referenceNumber,2024-09-08,Drop-off,Wrong Item,Pending,Drop-off,1103,M00679512154,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00679512154&searchBy=referenceNumber,Courier Return (RTO),8122521327415****
6277,ORD00661,"Cups, Mugs & Saucers",18-10-2024,06-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00652721759&searchBy=referenceNumber,2025-12-08,Drop-off,Defective,Pending,Drop-off,1376,M00652721759,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00652721759&searchBy=referenceNumber,Courier Return (RTO),7836178678880****
8518,ORD00662,"Cups, Mugs & Saucers",20-10-2024,06-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00658876802&searchBy=referenceNumber,2025-10-21,Drop-off,Changed Mind,Pending,Drop-off,608,M00658876802,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00658876802&searchBy=referenceNumber,Courier Return (RTO),7903847905667****
1286,ORD00663,"Cups, Mugs & Saucers",19-10-2024,06-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00655544574&searchBy=referenceNumber,2025-04-18,Pickup,Wrong Item,Rejected,Pickup,255,M00655544574,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544574&searchBy=referenceNumber,Courier Return (RTO),7867532328723****
9133,ORD00664,"Cups, Mugs & Saucers",16-10-2024,06-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00647525462&searchBy=referenceNumber,2024-03-23,Drop-off,Defective,Pending,Drop-off,488,M00647525462,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00647525462&searchBy=referenceNumber,Courier Return (RTO),7780154788726****
6279,ORD00665,"Cups, Mugs & Saucers",17-10-2024,06-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00650365104&searchBy=referenceNumber,2025-12-25,Drop-off,Changed Mind,Rejected,Drop-off,1551,M00650365104,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00650365104&searchBy=referenceNumber,Courier Return (RTO),7816215770771****
5406,ORD00666,"Cups, Mugs & Saucers",29-09-2024,06-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00602330133&searchBy=referenceNumber,2024-01-30,Drop-off,Defective,Rejected,Drop-off,1925,M00602330133,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00602330133&searchBy=referenceNumber,Courier Return (RTO),7149594583292****
2184,ORD00667,"Cups, Mugs & Saucers",24-10-2024,04-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00669600727&searchBy=referenceNumber,2025-12-09,Pickup,Size Issue,Pending,Pickup,203,M00669600727,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00669600727&searchBy=referenceNumber,Courier Return (RTO),7940173795398****
3423,ORD00668,"Cups, Mugs & Saucers",17-10-2024,04-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00650365290&searchBy=referenceNumber,2025-01-24,Drop-off,Changed Mind,Pending,Drop-off,1819,M00650365290,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00650365290&searchBy=referenceNumber,Courier Return (RTO),7810788179854****
7465,ORD00669,"Cups, Mugs & Saucers",17-10-2024,04-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00650365048&searchBy=referenceNumber,2024-08-01,Drop-off,Defective,Approved,Drop-off,1436,M00650365048,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00650365048&searchBy=referenceNumber,Courier Return (RTO),7814328749301****
6444,ORD00670,"Cups, Mugs & Saucers",15-10-2024,04-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00643363918&searchBy=referenceNumber,2024-04-12,Drop-off,Wrong Item,Rejected,Drop-off,1122,M00643363918,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00643363918&searchBy=referenceNumber,Courier Return (RTO),7689704873078****
2141,ORD00671,"Cups, Mugs & Saucers",14-10-2024,04-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00640908815&searchBy=referenceNumber,2025-09-13,Drop-off,Defective,Rejected,Drop-off,1771,M00640908815,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00640908815&searchBy=referenceNumber,Courier Return (RTO),7667252740926****
6219,ORD00672,"Cups, Mugs & Saucers",12-10-2024,04-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00638392521&searchBy=referenceNumber,2024-11-12,Pickup,Changed Mind,Pending,Pickup,860,M00638392521,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00638392521&searchBy=referenceNumber,Courier Return (RTO),7616450562466****
9012,ORD00673,"Cups, Mugs & Saucers",30-09-2024,04-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00605492976&searchBy=referenceNumber,2024-12-17,Pickup,Defective,Pending,Pickup,1400,M00605492976,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605492976&searchBy=referenceNumber,Courier Return (RTO),7193457545564****
9713,ORD00674,"Cups, Mugs & Saucers",25-09-2024,04-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00590846670&searchBy=referenceNumber,2024-03-23,Drop-off,Changed Mind,Approved,Drop-off,173,M00590846670,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00590846670&searchBy=referenceNumber,Courier Return (RTO),7001144746738****
7792,ORD00675,"Cups, Mugs & Saucers",17-10-2024,03-11-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00650365329&searchBy=referenceNumber,2024-11-19,Pickup,Size Issue,Pending,Pickup,637,M00650365329,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00650365329&searchBy=referenceNumber,Courier Return (RTO),7817275256517****
8141,ORD00676,"Cups, Mugs & Saucers",15-10-2024,31-10-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00643363916&searchBy=referenceNumber,2024-09-25,Drop-off,Changed Mind,Rejected,Drop-off,1104,M00643363916,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00643363916&searchBy=referenceNumber,Courier Return (RTO),7694887259700****
9180,ORD00677,"Cups, Mugs & Saucers",16-10-2024,31-10-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00647525475&searchBy=referenceNumber,2025-04-25,Drop-off,Wrong Item,Approved,Drop-off,547,M00647525475,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00647525475&searchBy=referenceNumber,Courier Return (RTO),7774184394115****
4029,ORD00678,"Cups, Mugs & Saucers",19-10-2024,30-10-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00655544599&searchBy=referenceNumber,2026-01-28,Drop-off,Changed Mind,Pending,Drop-off,1442,M00655544599,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00655544599&searchBy=referenceNumber,Courier Return (RTO),7884892838421****
